Scenario - ProgCode3_Eyetracking
Logfile written - 12/06/2017 09:13:31

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

p01	41	Picture	D2_9	16120797	0	1	150112	1	0	150000	other	0
p01	41	Response	2	16132415	11617	1
p01	41	Response	1	16137314	16517	1
p01	41	Pulse	30	16139014	18217	0
p01	41	Response	2	16148444	27647	1
p01	41	Response	2	16153574	32777	1
p01	41	Response	2	16157644	36847	1
p01	41	Pulse	30	16159014	38217	0
p01	41	Response	2	16163764	42967	1
p01	41	Response	2	16168574	47777	1
p01	41	Response	2	16174084	53287	1
p01	41	Pulse	30	16179014	58217	0
p01	41	Response	2	16180204	59406	1
p01	41	Response	2	16185264	64466	1
p01	41	Response	1	16192214	71416	1
p01	41	Response	2	16198624	77826	1
p01	41	Pulse	30	16199014	78216	0
p01	41	Response	1	16204543	83746	1
p01	41	Response	2	16210504	89706	1
p01	41	Response	2	16216093	95296	1
p01	41	Pulse	30	16219013	98216	0
p01	41	Response	2	16222983	102186	1
p01	41	Response	1	16229043	108246	1
p01	41	Response	2	16234743	113946	1
p01	41	Pulse	30	16239013	118216	0
p01	41	Response	2	16241273	120476	1
p01	41	Response	2	16245163	124366	1
p01	41	Pulse	30	16259013	138216	0
p01	42	Picture	RestCondition	16270909	0	1	200094	1	0	next	other	0
p01	42	Pulse	30	16279013	8103	0
p01	42	Pulse	30	16299013	28103	0
p01	42	Pulse	30	16319012	48103	0
p01	42	Pulse	30	16339012	68103	0
p01	42	Pulse	30	16359012	88103	0
p01	42	Pulse	30	16379012	108102	0
p01	42	Pulse	30	16399011	128102	0
p01	42	Pulse	30	16419011	148102	0
p01	42	Pulse	30	16439011	168102	0
p01	42	Pulse	30	16459011	188101	0
p01	43	Picture	firstAboveTresholdTD_B	16473669	0	1	300057	1	0	next	other	0
p01	43	Pulse	30	16479010	5342	0
p01	43	Pulse	30	16499010	25341	0
p01	43	Pulse	30	16519010	45341	0
p01	43	Pulse	30	16539010	65341	0
p01	43	Pulse	30	16559010	85341	0
p01	43	Pulse	30	16579009	105341	0
p01	43	Pulse	30	16599009	125340	0
p01	43	Pulse	30	16619009	145340	0
p01	43	Pulse	30	16639009	165340	0
p01	43	Pulse	30	16659008	185340	0
p01	43	Response	1	16665958	192289	1
p01	43	Pulse	30	16679008	205339	0
p01	43	Pulse	30	16699008	225339	0
p01	43	Pulse	30	16719008	245339	0
p01	43	Pulse	30	16739008	265339	0
p01	43	Pulse	30	16759007	285338	0
p01	44	Picture	LastResponseCondition	16773726	0	1	20159	1	0	next	other	0
p01	44	Pulse	30	16779007	5281	0
p01	45	Picture	D2_10	16793885	0	1	150112	1	0	150000	other	0
p01	45	Pulse	30	16799007	5121	0
p01	45	Response	2	16806936	13051	1
p01	45	Response	2	16811486	17601	1
p01	45	Response	2	16815876	21991	1
p01	45	Pulse	30	16819006	25121	0
p01	45	Response	2	16820726	26841	1
p01	45	Response	2	16825926	32041	1
p01	45	Response	2	16833496	39610	1
p01	45	Response	2	16838866	44980	1
p01	45	Pulse	30	16839006	45120	0
